award_id_fain,modification_number,award_id_uri,sai_number,federal_action_obligation,non_federal_funding_amount,total_funding_amount,face_value_of_loan,original_subsidy_cost,total_subsidy_cost,action_date,period_of_performance_start_date,period_of_performance_current_end_date,awarding_agency_code,awarding_agency_name,awarding_sub_agency_code,awarding_sub_agency_name,awarding_office_code,awarding_office_name,funding_agency_code,funding_agency_name,funding_sub_agency_code,funding_sub_agency_name,funding_office_code,funding_office_name,recipient_duns,recipient_name,recipient_country_code,recipient_country_name,recipient_address_line_1,recipient_address_line_2,recipient_address_line_3,recipient_city_code,recipient_city_name,recipient_county_code,recipient_county_name,recipient_state_code,recipient_state_name,recipient_zip_code,recipient_zip_last_4_code,recipient_congressional_district,recipient_foreign_city_name,recipient_foreign_province_name,recipient_foreign_postal_code,primary_place_of_performance_country_code,primary_place_of_performance_country_name,primary_place_of_performance_code,primary_place_of_performance_city_name,primary_place_of_performance_county_code,primary_place_of_performance_county_name,primary_place_of_performance_state_name,primary_place_of_performance_zip_4,primary_place_of_performance_congressional_district,primary_place_of_performance_foreign_location,cfda_number,cfda_title,assistance_type_code,award_description,business_funds_indicator_code,business_types_code,action_type_code,record_type_code,fiscal_year_and_quarter_correction,last_modified_date
NNX16AJ19G,1,,SAI EXEMPT,0.00,0.00,0.0,0.00,,0.00,2017-07-06,2017-07-06,2018-06-30,080,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION (NASA),8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80NSSC,,080,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION (8000),8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80NSSC,,137315552,SETI INSTITUTE,USA,UNITED STATES,189 BERNARDO AVE # 100,,,,MOUNTAIN VIEW,085,SANTA CLARA,CA,CALIFORNIA,94043,5203,18,,,,USA,UNITED STATES,CA49651,MOUNTAIN VIEW,013,CONTRA COSTA,CALIFORNIA,940435203,18,,43.001,AEROSPACE EDUCATION SERVICES PROGRAM,04,THE GOAL OF THIS PROPOSAL IS TO CREATE A PUBLICLY AVAILABLE CATALOG OF WELL-VETTED EXOPLANETS DISCOVERED BY THE K2 MISSION  SUITABLE FOR FOLLOW-UP BY JWST AND OTHER FACILITIES. WE PROPOSED THE OBSERVATION OF APPROXIMATELY 6 000 BRIGHT  DWARF STARS  OVER CAMPAIGNS 8 AND 10  WHICH IS EXPECTED TO YIELD AT LEAST 100 TRANSITING EXOPLANETS. WE WILL THOROUGHLY VET THESE PLANETS TO ELIMINATE MANY DIFFERENT TYPES OF FALSE-POSITIVES  UTILIZING OUR GROUPS DEEP EXPERIENCE IN VETTING EXOPLANETS DISCOVERED BY THE MAIN KEPLER MISSION.,NON,12,B,2,,2017-08-04 00:00:00
NNX09AD97G,0,,SAI EXEMPT,121154.00,0.00,121154.0,0.00,,0.00,2009-03-17,2009-02-27,2012-02-26,080,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION (NASA),8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,,,,,,,,,137315552,SETI INSTITUTE,USA,UNITED STATES,515 N WHISMAN RD,,,49670,MOUNTAIN VIEW,085,SANTA CLARA,CA,CALIFORNIA,94043,0818,14,,,,USA,UNITED STATES,0649670,MOUNTAIN VIEW,085,SANTA CLARA,CA,940430818,14,,43.001,SCIENCE,04,"STRUCTURE AND EVOLUTION OF JUPITER S RING SYSTEM: OUR KEY DATA SETS ON THE JOVIAN RING SYSTEM---FROM VOYAGER, GALILEO, CASSINI, HST AND NOW NEW HORIZ",NON,12,A,2,,2015-08-05 00:00:00
NNA06CN46A,5,,SAI EXEMPT,38679.00,0.00,38679.0,0.00,,0.00,2008-01-02,2008-01-15,2009-08-31,080,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION (NASA),8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,,,,,,,,,137315552,SETI INSTITUTE,USA,UNITED STATES,515 N. WHISMAN ROAD,,,49670,MOUNTAIN VIEW,085,SANTA CLARA,CA,CALIFORNIA,94043,2172,14,,,,USA,UNITED STATES,0649670,MOUNTAIN VIEW,085,SANTA CLARA,CA,940351000,14,,43.001,SCIENCE,05,IN SITU INSTRUMENTS FOR CHEMICAL INVESTIGATIONS OF MARS,NON,12,B,2,,2013-07-19 00:00:00
NNA15BB01A,0,,SAI EXEMPT,450000.00,0.00,450000.0,0.00,,0.00,2015-03-13,2015-03-13,2019-12-31,080,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION (NASA),8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,,,,,,,,,137315552,SETI INSTITUTE,USA,UNITED STATES,189 BERNARDO AVE # 100,,,49670,MOUNTAIN VIEW,085,SANTA CLARA,CA,CALIFORNIA,94043,5203,18,,,,USA,UNITED STATES,0649670,MOUNTAIN VIEW,085,SANTA CLARA,CA,940435203,18,,43.001,SCIENCE,04,"FPDS BASE DESCRIPTION, MULTIPLE YEAR AWARD&INCREMENTAL FUNDING FOR YEARS ONE TO FIVE.  THIS PROPOSAL IS ENTITLED, ""CHANGING PLANETARY ENVIRONMENTS AN",NON,12,A,2,,2015-04-03 00:00:00
NNX12AJ19A,8,,SAI EXEMPT,0.00,0.00,0.0,0.00,,0.00,2015-03-10,2015-03-10,2016-05-08,080,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION (NASA),8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,,,,,,,,,137315552,SETI INSTITUTE,USA,UNITED STATES,189 BERNARDO AVE # 100,,,49670,MOUNTAIN VIEW,085,SANTA CLARA,CA,CALIFORNIA,94043,0818,18,,,,USA,UNITED STATES,0649670,MOUNTAIN VIEW,085,SANTA CLARA,CA,940430818,18,,43.001,SCIENCE,04,FUNDING FOR THIS COOPERATIVE AGREEMENT PROPOSAL IS BASED ON THE SUCCESSFUL ROSES 2011 SOLICITATIONS NNH11ZDA001N 11-OSS-0134 AND NH11ZDA001N 11-PATM1,NON,12,B,2,,2015-04-03 00:00:00
NNX10AQ70A,9,,SAI EXEMPT,34980.00,0.00,34980.0,0.00,,0.00,2012-06-05,2012-06-05,2014-07-21,080,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION (NASA),8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,,,,,,,,,137315552,SETI INSTITUTE,USA,UNITED STATES,515 N WHISMAN RD,,,49670,MOUNTAIN VIEW,085,SANTA CLARA,CA,CALIFORNIA,94043,0818,14,,,,USA,UNITED STATES,0649670,MOUNTAIN VIEW,085,SANTA CLARA,CA,940430818,14,,43.001,SCIENCE,05,THE PURPOSE OF OUR PROPOSED RESEARCH IS TO INVESTIGATE THE FORMATION AND DISTRIBUTION OF ICES AND ORGANIC MOLECULES IN SPACE. SINCE TONS OF ORGANIC M,NON,12,B,2,,2013-08-14 00:00:00
NNX12AC47A,13,,SAI EXEMPT,62000.00,0.00,62000.0,0.00,,,2014-04-18,2014-04-18,2014-12-26,080,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION (NASA),8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,,,,,,,,,137315552,SETI INSTITUTE,USA,UNITED STATES,189 BERNARDO AVE # 100,,,49670,MOUNTAIN VIEW,085,SANTA CLARA,CA,CALIFORNIA,94043,0818,18,,,,USA,UNITED STATES,0649670,MOUNTAIN VIEW,085,SANTA CLARA,CA,940430818,18,,43.002,AERONAUTICS,05,WE PROPOSE TO INVESTIGATE THE MOST PROMISING CURRENT BIOFUEL FEEDSTOCKS: MICROALGAE. MICROALGAE ARE TRADITIONAL GROWN IN SHALLOW CIRCULATING CHANNELS,NON,12,B,2,,2014-05-20 00:00:00
NNX09AI49A,6,,SAI EXEMPT,105418.00,0.00,105418.0,0.00,,0.00,2011-03-14,2011-03-14,2012-05-31,080,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION (NASA),8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,,,,,,,,,137315552,SETI INSTITUTE,USA,UNITED STATES,515 N WHISMAN RD,,,49670,MOUNTAIN VIEW,085,SANTA CLARA,CA,CALIFORNIA,94043,0818,14,,,,USA,UNITED STATES,0649670,MOUNTAIN VIEW,085,SANTA CLARA,CA,940430818,14,,43.001,SCIENCE,05,"WE WILL PRODUCE A SERIES OF HIGHLY ACCURATE PES AND DMS FOR NH3, C02, CH30H, CH3CN, SOZ, AND DME WHICH ARE ISOTOPE INDEPENDENT BY USING HIGH-LEVEL EL",NON,12,B,2,,2011-12-20 00:00:00
NNX08AH48G,3,,SAI EXEMPT,58233.00,0.00,58233.0,0.00,,0.00,2011-06-22,2011-06-22,2012-02-25,080,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION (NASA),8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,,,,,,,,,137315552,SETI INSTITUTE,USA,UNITED STATES,515 N WHISMAN RD,,,49670,MOUNTAIN VIEW,085,SANTA CLARA,CA,CALIFORNIA,94043,0818,14,,,,USA,UNITED STATES,2434775,GREENBELT,033,PRINCE GEORGE'S,MD,207710002,05,,43.001,SCIENCE,04,"OBJECTIVE:  MAP THE BOUNDARY OF INACTIVE DUNES AND DETERMINE THE CEMENTING AGERZT THAT STABILIZES THE INACTIVE DUNES. FIRST, A NEW COMPUTER SYSTEM AN",NON,12,B,2,,2012-07-20 00:00:00
NNX11AO81A,14,,SAI EXEMPT,104628.00,0.00,104628.0,0.00,,0.00,2015-07-21,2015-07-21,2016-08-02,080,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION (NASA),8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,,,,,,,,,137315552,SETI INSTITUTE,USA,UNITED STATES,189 BERNARDO AVE # 100,,,49670,MOUNTAIN VIEW,085,SANTA CLARA,CA,CALIFORNIA,94043,0818,18,,,,USA,UNITED STATES,0649670,MOUNTAIN VIEW,085,SANTA CLARA,CA,940430818,18,,43.001,SCIENCE,05,"CIRS INVESTIGATIONS OF PLANETARY RINGS  THIS IS A NEW, FIVE-YEAR PROPOSAL TO SUPPORT THE WORK OF CIRS CO-INVESTIGATOR DR. MARK SHOWALTER ON BEHALF OF",NON,12,B,2,,2015-08-20 00:00:00
NNX14AR92G,2,,SAI EXEMPT,60144.00,0.00,60144.0,0.00,,,2015-08-11,2015-08-11,2019-09-08,080,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION (NASA),8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,,,,,,,,,137315552,SETI INSTITUTE,USA,UNITED STATES,189 BERNARDO AVE # 100,,,49670,MOUNTAIN VIEW,085,SANTA CLARA,CA,CALIFORNIA,94043,0818,18,,,,USA,UNITED STATES,0649670,MOUNTAIN VIEW,085,SANTA CLARA,CA,940434002,17,,43.001,SCIENCE,04,FUNDS ARE REQUESTED TO ESTABLISH A NEXT TC3 CONSORTIUM THAT 1) BRINGS TOGETHER THE ASTEROID SURVEY PROJECTS THAT CAN DETECT SUCH AN ASTEROID AND THE,NON,12,B,2,,2015-09-04 00:00:00
NNX13AD56A,7,,SAI EXEMPT,30000.00,0.00,30000.0,0.00,,0.00,2015-09-21,2015-09-21,2015-12-19,080,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION (NASA),8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,,,,,,,,,137315552,SETI INSTITUTE,USA,UNITED STATES,189 BERNARDO AVE # 100,,,49670,MOUNTAIN VIEW,085,SANTA CLARA,CA,CALIFORNIA,94043,0818,18,,,,USA,UNITED STATES,0649670,MOUNTAIN VIEW,085,SANTA CLARA,CA,940430818,18,,43.001,SCIENCE,05,FIRST YEAR: PLANETS AND SATELLITES CAN SHARE ORBITS WITH THE SAME PERIOD AND MEAN DISTANCE FROM THEIR PRIMARY STAR OR PLANET. THERE ARE NOW THREE KNO,NON,12,B,2,,2015-10-20 00:00:00
NNX11AG06A,0,,SAI EXEMPT,120266.00,0.00,120266.0,0.00,,0.00,2011-05-19,2011-03-07,2014-03-06,080,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION (NASA),8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,,,,,,,,,137315552,SETI INSTITUTE,USA,UNITED STATES,189 BERNARDO AVE # 100,,,49670,MOUNTAIN VIEW,085,SANTA CLARA,CA,CALIFORNIA,94043,0818,14,,,,USA,UNITED STATES,0649670,MOUNTAIN VIEW,085,SANTA CLARA,CA,940430818,14,,43.001,SCIENCE,05,"FOR THE 3-YEAR PERIOD, WE INTEND TO INVESTIGATE HOW SUCH A SYSTEM CAN PHOTOSYNTHETICALLY DRIVE BOTH ENZYMATIC AND PREBIOTIC CHEMISTRY IN GENERAL AND",NON,12,A,2,,2015-08-05 00:00:00
NNX16AI18G,4,,SAI EXEMPT,126841.00,,126841.00,,,0.00,2017-09-27,2017-09-27,2019-06-30,080,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION (NASA),8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80NSSC,NASA SHARED SERVICES CENTER,080,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION (NASA),8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80NSSC,NASA SHARED SERVICES CENTER,137315552,SETI INSTITUTE,USA,UNITED STATES,189 BERNARDO AVE # 100,,,49651,MOUNTAIN VIEW               ,085,SANTA CLARA,CA,CALIFORNIA,94043,5203,18,,,,USA,UNITED STATES,CA49651,MOUNTAIN VIEW               ,085,SANTA CLARA,CALIFORNIA,94043-5203,18,,43.001,SCIENCE,04,WE PROPOSE AN INVESTIGATION OF THE H2O ICE PHASE ON THE SURFACES OF MIMAS  TETHYS  AND DIONE USING SPATIALLY RESOLVED NEAR-INFRARED SPECTRAL MAPS OBTAINED WITH THE CASSINI VIMS INSTRUMENT. AT THE AVERAGE TEMPERATURE ON THE ICY SATURN SATELLITES  ~80 K  AMORPHOUS ICE IS STABLE AGAINST THERMAL RECRYSTALLIZATION FOR LONG TIMESCALES (MASTRAPA ET AL. 2013)  BUT SURFACES ARE GENERALLY OBSERVED TO BE CRYSTALLINE. HOWEVER  SMALL AMOUNTS OF CRYSTALLINE ICE CAN DOMINATE THE INFRARED SPECTRUM (MASTRAPA ET AL. 2009). TEMPERATURE MAPS OF THE SATELLITES SHOW ANOMALOUS AND UNEXPECTED DISTRIBUTIONS ON TWO OF THE THREE SATELLITES (HOWETT ET AL 2011  2012  2013 AND REFERENCES THEREIN) ATTRIBUTED TO CHANGES IN THERMAL INERTIA DUE TO THE HIGH ENERGY ELECTRON BOMBARDMENT AFFECTING THE SURFACES. COLOR MAPS OF MIMAS AND TETHYS ALSO SHOW PATTERNS (SCHENK ET AL. 2011) THAT ARE INDICATIVE OF INTERACTION BETWEEN THE ICE AND THE VERY HIGH-ENERGY ELECTRONS. A STUDY OF THE PHASE OF THE ICE WOULD FURTHER CHARACTERIZE THE EFFECT OF ELECTRON BOMBARDMENT ON ICY SURFACES IN AN ENVIRONMENT THAT IS DIFFICULT TO REPRODUCE IN THE LABORATORY  YIELDING INFORMATION ON THE PHYSICS OF THE ICE. SCIENCE GOALS AND OBJECTIVES: OUR GOAL IS TO BETTER UNDERSTAND THE PHYSICS AFFECTING THE SURFACES OF THREE ICY SATURN SATELLITES AND TO DEEPEN OUR KNOWLEDGE OF THE PHASE-CHANGE PROCESSES. IN FACT  SINCE THE PHYSICAL CHARACTERISTICS OF THE SURFACE AND OF THE RADIATION FIELD IMPINGING ON IT ARE MOSTLY KNOWN (E.G.  HOWETT ET AL. 2012  COOPER ET AL. 2010) THE SURFACE OF THESE SATELLITES REPRESENT A NATURAL LABORATORY TO TEST AND IMPROVE OUR KNOWLEDGE. WE HAVE CHOSEN MIMAS  TETHYS  AND DIONE BECAUSE OF THEIR LOCATION WITH RESPECT TO SATURN'S MAGNETOSPHERE AND THEREFORE THEIR DIFFERENT DEGREES OF EXPOSURE TO HIGH-ENERGY ELECTRONS FROM EXTREME TO MILD RESPECTIVELY. METHODOLOGY: WHILE THE USUAL DISCRIMINATOR FOR AMORPHOUS VERSUS CRYSTALLINE H2O ICE IS THE 1.65- M BAND  THE VIMS DATA IN THIS SPECTRAL REGION ARE ADVERSELY AFFECTED BY AN INSTRUMENTAL EFFECT. ACCORDINGLY  WE HAVE DEVELOPED A TECHNIQUE TO DETECT SMALL AMOUNTS OF AMORPHOUS ICE BASED ON THE SHAPE OF THE 2 M BAND AS IT VARIES WITH PHASE CHANGES (DALLE ORE ET AL 2015). THE PURPOSE OF THE ANALYSIS IS TO MAP AREAS WHERE PHYSICAL CONDITIONS SUCH AS TEMPERATURE AND RADIATION WOULD ALLOW THE PRESENCE OF AMORPHOUS ICE. WE WILL ALSO INCLUDE MAPPING OF THE FRESNEL PEAK POSITION AND STRENGTH (ACCOUNTING FOR PHASE-ANGLE EFFECTS)  THEREFORE SAMPLING DIFFERENT DEPTHS. THIS WILL PROVIDE INFORMATION ON THE PROCESSES AT WORK AS WELL AS THE EFFICIENCY OF AMORPHIZATION AS A FUNCTION OF DEPTH  YIELDING THE PENETRATION DEPTH OF RADIATION. WHERE POSSIBLE  WE WILL ANALYZE MULTIPLE OBSERVATIONS OF THE SAME TERRAIN OBSERVED AT DIFFERENT TIMES TO INVESTIGATE TEMPORAL VARIATIONS. RELEVANCE TO CDAPS AND SOLSTICE MISSION: THE ANALYSIS OF THE ICE PHASE VARIATIONS ON MIMAS WILL DIRECTLY ADDRESS ONE OF THE NEW TOP PRIORITY QUESTIONS OF THE SOLSTICE MISSION  I.E. TO UNDERSTAND THE MECHANISMS BEHIND ITS UNIQUE THERMAL PROPERTIES DISCOVERED BY CASSINI IN THE XM. FURTHERMORE  THE ANALYSIS OF MIMAS  DIONE  AND TETHYS WILL ADD TO THE COMPARATIVE STUDY OF SATURN'S MID-SIZED SATELLITES  THEIR GEOLOGICAL AND CRATERING HISTORIES  AND INTERACTIONS WITH THE SATURN SYSTEM  ANOTHER TOP PRIORITY QUESTION OF THE SOLSTICE MISSION. THIS STUDY WILL SHED LIGHT ON: A) THE FORMATION AND EVOLUTION OF H2O ICE IN OUR PLANETARY SYSTEM; B) SOME OF THE PHYSICAL  AND DYNAMICAL PROCESSES THAT HAVE AFFECTED THE SATELLITES CLOSER TO SATURN. THEREFORE  THE PROPOSED INVESTIGATION ENHANCE THE SCIENTIFIC RETURN OF THE CASSINI MISSION BY BROADENING THE SCIENTIFIC PARTICIPATION IN THE ANALYSIS AND INTERPRETATION OF THE DATA RETURNED BY THE MISSION  THE MAIN GOAL OF THE CDAPS PROGRAM.,NON,M,B,2,,2017-10-18 15:28:16.328469
NNX12AD21G,0,,SAI EXEMPT,135426.00,0.00,135426.0,0.00,,0.00,2012-04-18,2012-02-10,2014-02-09,080,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION (NASA),8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,,,,,,,,,137315552,SETI INSTITUTE,USA,UNITED STATES,189 BERNARDO AVE # 100,,,49670,MOUNTAIN VIEW,085,SANTA CLARA,CA,CALIFORNIA,94043,0818,14,,,,USA,UNITED STATES,0649670,MOUNTAIN VIEW,085,SANTA CLARA,CA,940430818,14,,43.001,SCIENCE,04,UNIFORM MODELING OF KEPLER OBJECTS OF INTERESTTHE CENTRAL OBJECTIVE OF THE PROPOSAL IS PERFORM UNIFORM STATE-OF-THE-ART LIGHTCURVE MODELING WITH KEPL,NON,12,A,2,,2012-05-21 00:00:00
NNX10AT01A,5,,SAI EXEMPT,40467.00,0.00,40467.0,0.00,,0.00,2012-06-12,2012-06-12,2013-08-31,080,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION (NASA),8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,,,,,,,,,137315552,SETI INSTITUTE,USA,UNITED STATES,515 N WHISMAN RD,,,49670,MOUNTAIN VIEW,085,SANTA CLARA,CA,CALIFORNIA,94043,0818,14,,,,USA,UNITED STATES,0649670,MOUNTAIN VIEW,085,SANTA CLARA,CA,940430818,14,,43.001,SCIENCE,05,THE OBJECTIVE OF THE PROPOSED RESEARCH IS THE IMPROVEMENT OF THE UNDERSTANDING OF GAS GIANT PLANET FORMATION THROUGH THE CORE-NUCLEATED ACCRETION MOD,NON,12,B,2,,2013-08-14 00:00:00
NNX10AI34A,11,,SAI EXEMPT,74297.00,0.00,74297.0,0.00,,0.00,2013-04-29,2013-04-29,2014-03-31,080,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION (NASA),8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,,,,,,,,,137315552,SETI INSTITUTE,USA,UNITED STATES,515 N WHISMAN RD,,,49670,MOUNTAIN VIEW,085,SANTA CLARA,CA,CALIFORNIA,94043,0818,18,,,,USA,UNITED STATES,0649670,MOUNTAIN VIEW,085,SANTA CLARA,CA,940430818,18,,43.003,EXPLORATION,05,"I PROPOSE TO STUDY THE OXIDATIVE STRESS RESPONSE OF CELLS TO KEY PLANETARY CONDITIONS THAT LIMIT THE PRESENCE OF LIFE: RADIATION, EXTREME TEMPERATURE",NON,12,B,2,,2014-04-04 00:00:00
NNX10AQ09G,3,,SAI EXEMPT,121539.00,0.00,121539.0,0.00,,0.00,2013-03-25,2013-03-25,2015-10-31,080,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION (NASA),8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,,,,,,,,,137315552,SETI INSTITUTE,USA,UNITED STATES,515 N WHISMAN RD,,,49670,MOUNTAIN VIEW,085,SANTA CLARA,CA,CALIFORNIA,94043,0818,18,,,,USA,UNITED STATES,0649670,MOUNTAIN VIEW,085,SANTA CLARA,CA,940430818,18,,43.001,SCIENCE,04,UNDERSTANDING THE EVOLUTION OF SOLAR SYSTEM DIVERSITY IS A TOP-LEVEL QUESTION IDENTIFIED BY THE 2006 NASA SOLAR SYSTEM EXPLORATION ROADMAP. THE SATEL,NON,12,B,2,,2014-04-04 00:00:00
0838262,003,NONB201102220838262003,SAI EXEMPT,100000.00,0.00,100000.0,0.00,,0.00,2011-02-22,2009-01-15,2011-12-31,049,NATIONAL SCIENCE FOUNDATION (NSF),4900,NATIONAL SCIENCE FOUNDATION,,,,,,,,,137315552,SETI INSTITUTE,USA,UNITED STATES,189 N. BERNARDO AVE.,SUITE 100,,49670,MOUNTAIN VIEW,085,SANTA CLARA,CA,CALIFORNIA,94043,5203,14,,,,USA,UNITED STATES,0649670,MOUNTAIN VIEW,085,SANTA CLARA,CALIFORNIA,940435203,14,,47.049,MATHEMATICAL AND PHYSICAL SCIENCES,04,COLLABORATIVE RESEARCH: THE ALLEN TELESCOPE ARRAY: SCIENCE OPERATIONS,NON,12,B,2,,2011-03-07 00:00:00
NNX10AT01A,2,,SAI EXEMPT,32281.00,0.00,32281.0,0.00,,0.00,2011-07-20,2011-07-20,2013-08-31,080,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION (NASA),8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,,,,,,,,,137315552,SETI INSTITUTE,USA,UNITED STATES,515 N WHISMAN RD,,,49670,MOUNTAIN VIEW,085,SANTA CLARA,CA,CALIFORNIA,94043,0818,14,,,,USA,UNITED STATES,0649670,MOUNTAIN VIEW,085,SANTA CLARA,CA,940430818,14,,43.001,SCIENCE,05,THE OBJECTIVE OF THE PROPOSED RESEARCH IS THE IMPROVEMENT OF THE UNDERSTANDING OF GAS GIANT PLANET FORMATION THROUGH THE CORE-NUCLEATED ACCRETION MOD,NON,12,B,2,,2011-08-19 00:00:00
NNX09AE80A,3,,SAI EXEMPT,109728.00,0.00,109728.0,0.00,,0.00,2009-07-01,2009-07-01,2012-01-06,080,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION (NASA),8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,,,,,,,,,137315552,SETI INSTITUTE,USA,UNITED STATES,515 N WHISMAN RD,,,49670,MOUNTAIN VIEW,085,SANTA CLARA,CA,CALIFORNIA,94043,0818,14,,,,USA,UNITED STATES,0649670,MOUNTAIN VIEW,085,SANTA CLARA,CA,940430818,14,,43.AAA,RESEARCH GRANTS FOR THE SPACE PROGRAM,05,SETI INSTITUTENEXPLORATION OF PLANETS PAST  PRESENT                  AND FUTURE HABITABILITY  BUI,NON,12,B,2,,2009-08-19 00:00:00
NNX10AR81G,3,,SAI EXEMPT,172857.00,0.00,172857.0,0.00,,0.00,2011-08-17,2011-08-17,2013-08-16,080,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION (NASA),8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,,,,,,,,,137315552,SETI INSTITUTE,USA,UNITED STATES,515 N WHISMAN RD,,,49670,MOUNTAIN VIEW,085,SANTA CLARA,CA,CALIFORNIA,94043,0818,14,,,,USA,UNITED STATES,0649670,MOUNTAIN VIEW,085,SANTA CLARA,CA,940430818,14,,43.001,SCIENCE,04,"THE HARD, DENSE SOLID STATE OF MAGMATIC MINERALS IS A MEDIUM, IN WHICH ORGANIC SYNTHESIS CAN TAKE PLACE. WHEN MINERALS CRYSTALLIZE FROM MAGMAS LADEN",NON,12,B,2,,2011-09-20 00:00:00
NNA11AC02G,3,,SAI EXEMPT,0.00,0.00,0.0,0.00,,0.00,2014-06-26,2014-08-01,2015-07-31,080,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION (NASA),8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,,,,,,,,,137315552,SETI INSTITUTE,USA,UNITED STATES,189 BERNARDO AVE # 100,,,49670,MOUNTAIN VIEW,085,SANTA CLARA,CA,CALIFORNIA,94043,0818,18,,,,USA,UNITED STATES,0649670,MOUNTAIN VIEW,085,SANTA CLARA,CA,940435203,18,,43.001,SCIENCE,04,"BASE DESCRIPTION; THIS IS A MULTIPLE YEAR RESEARCH EDUCATION GRANT AWARD TO THE SETI INSTITUTE ENTITLED ""ASTROBIOLOGY EDUCATION AND OUTREACH PROJECTS",NON,12,B,2,,2016-02-19 00:00:00
NNX08AU37A,6,,SAI EXEMPT,0.00,0.00,0.0,0.00,,0.00,2011-06-21,2011-06-21,2011-06-29,080,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION (NASA),8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,,,,,,,,,137315552,SETI INSTITUTE,USA,UNITED STATES,515 N WHISMAN RD,,,49670,MOUNTAIN VIEW,085,SANTA CLARA,CA,CALIFORNIA,94043,0818,14,,,,USA,UNITED STATES,0649670,MOUNTAIN VIEW,085,SANTA CLARA,CA,940430818,14,,43.001,SCIENCE,05,"WE PROPOSE TO MODEL THE EVOLUTION OF DISKS WITH A WIDE RANGE OF PROPERTICS AROUND STARS OF DIFFERENT MASSES, TO STUDY THC LIFETIMES OF DISKS AND THEI",NON,12,B,2,,2012-10-19 00:00:00
NNX14AT27A,1,,SAI EXEMPT,24574.00,0.00,24574.0,0.00,,0.00,2015-03-26,2015-03-26,2018-09-11,080,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION (NASA),8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,,,,,,,,,137315552,SETI INSTITUTE,USA,UNITED STATES,189 BERNARDO AVE # 100,,,49670,MOUNTAIN VIEW,085,SANTA CLARA,CA,CALIFORNIA,94043,0818,18,,,,USA,UNITED STATES,0649670,MOUNTAIN VIEW,085,SANTA CLARA,CA,940434002,17,,43.009,CROSS AGENCY SUPPORT,04,A 4-YEAR MULTIDISCIPLINARY RESEARCH PROGRAM SUPPORTING NASAS STRATEGIC PLAN AND SCIENCE PLAN GOALS AND OBJECTIVES IS PROPOSED.  THE GUIDING THEME FOR,NON,12,B,2,,2016-07-05 00:00:00
